session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent
HWS-002-FIFO,8,21,FIFO,limo01,1784027253786336215,1784027475960166158,0,0,222173829943,8,-107.40,7.76,0xa3617af0dfd6e12eff02baacb3fc261dc35a9717573535be1de72fa5248658540d0214c655df480baf5da43a5fd0d4d582b53af2,52,868,7,125,4/5,0
HWS-002-FIFO,8,22,FIFO,limo01,1784027256384439432,1784027407939990954,0,0,151555551522,8,-98.60,-0.60,0x2b9cb50a3ed363322b4cee24b3a920ae4f5f2bddf83365cff23bc69c216bcd000179e1bb21e73400ec53f46678a9382badfdbcef,52,868,7,125,4/5,0
HWS-002-FIFO,8,23,FIFO,limo02,1784027258361892802,1784027666537913521,0,0,408176020719,10,-95.54,4.55,0x5278659e8a551cd65dc3b8bef8611a9705d867fd15ff02e36dedf3648e5a31dd6ce4c37ec34f671c5517713840b9626a1a6c1aa2,52,868,7,125,4/5,0
HWS-002-FIFO,8,24,FIFO,limo01,1784027264289307317,1784027535091528805,0,0,270802221488,2,-108.85,2.55,0x99b56c8e2e8e644989331e1c04c4c83754febb7cedfc2870d9fa2a43270136498506879b52e03fd9b9673e47dec007408428d697,52,868,7,125,4/5,0
HWS-002-FIFO,8,25,FIFO,limo02,1784027268403596423,1784027452789804639,0,0,184386208216,0,-101.63,12.34,0x6cec0a29b883e432d5e89d40f93173f790b101314c6dbbd9b3b125b31401fb4411f8b5c918d2e78e43d378c1fb951b26dd63a93e,52,868,7,125,4/5,0
HWS-002-FIFO,8,26,FIFO,limo01,1784027270619608846,1784027353605917463,0,0,82986308617,1,-88.47,4.27,0xe9d241576a98b41846984c67f6d52a6a42c559a5531aa8bc822952542bf1b3340d1a46265b778473638f6aa07533e364270ceddd,52,868,7,125,4/5,0
HWS-002-FIFO,8,27,FIFO,limo02,1784027273106507673,1784027494358666272,0,0,221252158599,1,-107.93,14.03,0x77730ee8ed0677c926009cfcdbf0a91788afab17d842f87b71f49fdf93df5a460af69120cd81e806ccfa2ad35f3e2d759b3b96a0,52,868,7,125,4/5,0
HWS-002-FIFO,8,28,FIFO,limo02,1784027279135025092,1784027337874631770,0,0,58739606678,7,-109.41,7.02,0x4896d0b469d50bc0f312e6ccf54e5c54127842d1ac45d0d4e6244bad70ead152bf9764819eeb2b99055f21aba70504c0764abbc9,52,868,7,125,4/5,0
HWS-002-FIFO,8,29,FIFO,limo02,1784027279287107572,1784027609616706301,0,0,330329598729,10,-97.69,3.20,0x880f1a2d25108bf27f4a131ac6a557f5077e780f0e4c597fd2a918d53adb2aed21fc36af7ec6af8d6759872a9c6eee2f3eafd7b5,52,868,7,125,4/5,0
HWS-002-FIFO,8,30,FIFO,limo02,1784027282560782901,1784027478438198909,0,0,195877416008,5,-104.40,2.56,0x4d53b4cc18653a7ca837030f87dfe0fccc3b75224345e604068ecd4abd818ebebd984281853cac1abe4244789907ad92a2075725,52,868,7,125,4/5,0
HWS-002-FIFO,8,31,FIFO,limo01,1784027287228709908,1784027405244763894,0,0,118016053986,9,-99.58,14.72,0x815031f9b9d462a39c99ef62b082d59fc41bf12495850ad50647749684bcd60d4641712e1773bd764b7a7fecb361adbbacd86f3a,52,868,7,125,4/5,0
HWS-002-FIFO,8,32,FIFO,limo02,1784027290033720473,1784027453798572083,0,0,163764851610,3,-90.10,11.79,0xe595960bee788d0c5b4cae47f3b4c7441aa4ca0183126cf62a9cc5efd630c48a0730a51855465aed12f91a573fa2318a1c7993cd,52,868,7,125,4/5,0
HWS-002-FIFO,8,33,FIFO,limo02,1784027293283587603,1784027387108218827,0,0,93824631224,5,-99.88,11.78,0xde5fdece4440b2588a00be54146e2c5e962a174798fdd553967ffabc73e20c82b1cbba907c4eda0ff98271b1d539718656779def,52,868,7,125,4/5,0
HWS-002-FIFO,8,34,FIFO,limo02,1784027296813246154,1784027371397767325,0,0,74584521171,8,-100.01,11.17,0x102555edf9d6a7737aa0cc0615ba121676af4c7f3135bed427388b81ad26746240c9a8654a670881bd2d418f4e77ef72272e59f9,52,868,7,125,4/5,0
HWS-002-FIFO,8,35,FIFO,limo01,1784027302035233757,1784027527723751137,0,0,225688517380,5,-80.14,12.63,0x2034b97e8d16df112961c662634b7b2a0e12bf1be85fd2347e66901308bf0beeef99f5ead470c5277609bd84cfd3cfdc34f01a07,52,868,7,125,4/5,0
HWS-002-FIFO,8,36,FIFO,limo02,1784027304016096594,1784027367359123762,0,0,63343027168,5,-98.32,-1.27,0x68345e17070c9ef8e927877601cded494a00e7a8dc0983c6f5c9414825f67a8cd3afb667b6ae70f20b7483fd228aedfdd05aebcd,52,868,7,125,4/5,0
HWS-002-FIFO,8,37,FIFO,limo02,1784027307721697286,1784027410150492504,0,0,102428795218,8,-92.17,-4.21,0x83b168d049ded965786100493a0412c1c3305e5ed8d740ca63381870289d06cda935ac432a1427d01c06606c859f36ab10c8a4b8,52,868,7,125,4/5,0
HWS-002-FIFO,8,38,FIFO,limo01,1784027312979140442,1784027470728057257,0,0,157748916815,1,-82.95,8.24,0x6c60750a0d1dc43a51f305070a84ae16b507b7225751a19b5e155fb62be56b096fc5e08f4f25355e0117c26afc6da00937cee77c,52,868,7,125,4/5,0
HWS-002-FIFO,8,39,FIFO,limo01,1784027315425756253,1784027591696825132,0,0,276271068879,6,-104.89,11.51,0xe267bd831ff5927d385e366497c667fc3e4461211e1fbf14cd47058dcf99416fa92f6657202e5a08c3b9554296574944c2bb4dc5,52,868,7,125,4/5,0
HWS-002-FIFO,8,40,FIFO,limo01,1784027321911350931,1784027476443328609,0,0,154531977678,1,-107.65,-4.60,0xa884ecb72aba8fb9bee4c923cd320da44ee94664ece646750a7094d8c4ec05b6f02d00291c904a70179d556604ccae2466163c7d,52,868,7,125,4/5,0
HWS-002-FIFO,8,41,FIFO,limo02,1784027322336982792,1784027746247543573,0,0,423910560781,10,-108.55,4.67,0x4d68e096fcdc219fff8ee6b666eeb934f9d18a552a5be81808665d5dacafbbb2a5c3aedb88b776d331f6d43efe2fc77e3d2f03bf,52,868,7,125,4/5,0
HWS-002-FIFO,8,42,FIFO,limo02,1784027329344219357,1784027619706840771,0,0,290362621414,5,-95.83,11.63,0xdd78e0ee46463e1dfc4e16bd2fb21b0494253614bd27946ecabbbb75f740a20c6b017687bbc90abea5401b803079529a67e7ebbb,52,868,7,125,4/5,0
HWS-002-FIFO,8,43,FIFO,limo01,1784027329717031953,1784027507318619427,0,0,177601587474,9,-88.82,9.93,0x7acfba1319cdd210a32c2df937a0aadc97546fc7640aabfee4678e98f25d6c0fec5acb594af495e9ac6957d00f6bfb5e56d3ae41,52,868,7,125,4/5,0
HWS-002-FIFO,8,44,FIFO,limo02,1784027333463273389,1784027444850081704,1784027444850085432,1784027445022529595,111386808315,1,-86.60,14.31,0x7e891f159fda8deeef69db6319bb4bad3af31589e868ce2d10f627239b6a8ed28e5cf58f0d26aa8cea5b8e025bfa13c5a870762a,52,868,7,125,4/5,1
HWS-002-FIFO,8,45,FIFO,limo02,1784027336655683953,1784027441569319676,0,0,104913635723,1,-84.56,-2.06,0x551aa2b06ce6d1e6a1a60c7ac6870eea8ce25c1898732a9e5c229a5933c815aa6107dc42bcd7784be15a8765314ed5d9c65f5f1f,52,868,7,125,4/5,0
HWS-002-FIFO,8,46,FIFO,limo01,1784027340000271845,1784027395081821697,0,0,55081549852,4,-100.30,-0.31,0x55c460e0a2fc1d6fa9f35ac68acb4081345d55bcdc4bf668f6eb5bbc198404af20202c0393cbe01c2ef622c101b8acac730ed43f,52,868,7,125,4/5,0
HWS-002-FIFO,8,47,FIFO,limo02,1784027344089754187,1784027439371865246,0,0,95282111059,1,-89.94,-0.84,0x96ed4ae33f70248034be9fcb11ae6e6453c9cf71785261e564cb35e5b1747e3395054fb99650c46d8dd5e8f4cfec7c92a09586fd,52,868,7,125,4/5,0
HWS-002-FIFO,8,48,FIFO,limo02,1784027350167895008,1784027488941049306,0,0,138773154298,10,-103.63,12.00,0xb41f3f481e0b958b5a5347368861d437327620ec5448ecac2a31cd2c6160c52f78af84b259fd9a32c68bbffbf18a0606efc3ef0c,52,868,7,125,4/5,0
HWS-002-FIFO,8,49,FIFO,limo02,1784027352420175460,1784027531979654196,0,0,179559478736,1,-93.02,4.50,0xff3340e7a74fa88254338b1158cc3a864e2d750e60106a734a1e9a17f4c3a122d25a92cd0005401578fab909d77db3d7e7d3a828,52,868,7,125,4/5,0
HWS-002-FIFO,8,50,FIFO,limo01,1784027356361475087,1784027457346020486,0,0,100984545399,7,-95.43,3.26,0x97267bfa55618140f61ddfe65abb4fa5beef2836f0a75c000f3bc675a7edc113b18bc73d24e44faff8b60f9229778db0498d09ab,52,868,7,125,4/5,0
HWS-002-FIFO,8,51,FIFO,limo02,1784027358600361026,1784027423147769233,0,0,64547408207,1,-103.12,14.87,0xbfbb13f7d9357208b944a5f5d9a3f59b304215e0b34617422bb44e8e6486a3be08bcdb2b12b22c45020506767faee48496399806,52,868,7,125,4/5,0
HWS-002-FIFO,8,52,FIFO,limo01,1784027364422723613,1784027557686636952,0,0,193263913339,6,-103.03,7.03,0x676734403ce5adb75f324fc68277486c0b5125889e40088a7c238ac1e6a3461406af33bcf7c11047956299f729c0ccbe478ff08e,52,868,7,125,4/5,0
HWS-002-FIFO,8,53,FIFO,limo01,1784027366960401295,1784027504024656944,0,0,137064255649,1,-88.81,1.66,0x6a683aa183b1150c8ab2c7912def7b94b0d4d41d33656e8bef5bfe64472a66be644952446da18c716a5ad5fd8286e8703491e155,52,868,7,125,4/5,0
HWS-002-FIFO,8,54,FIFO,limo02,1784027368766175730,1784027462478455791,0,0,93712280061,10,-99.89,3.50,0x0c554b7186ec30e91c29f2312ba68e9be43083be8dcbeccd26f9ea7e7b8383989db12f45e9497325de4aa646c96617094a180242,52,868,7,125,4/5,0
HWS-002-FIFO,8,55,FIFO,limo02,1784027375862054448,1784027564975949735,1784027564975952363,1784027565150910687,189113895287,7,-92.62,12.26,0x207dacaa67123c833e52b9f4e3c4633ad60e7abbf5f7bfbac2a5ebf8ac8fd51249dfc10d147f1fe5e93ae0247dfab8652961d879,52,868,7,125,4/5,1
HWS-002-FIFO,8,56,FIFO,limo01,1784027378195258302,1784027468908795868,0,0,90713537566,10,-106.48,8.56,0x830f13dc8175e2f3510d7df2250ee23ffd20efc35f6e69cadb45b02713f31d0aab240765c7ee957f27fad09f5cede1fb28192b88,52,868,7,125,4/5,0
HWS-002-FIFO,8,57,FIFO,limo02,1784027382959490805,1784027487400900850,0,0,104441410045,1,-89.14,8.53,0x99ece2886c106e979d0529a97928ab12e48f34860998153dfcbb1b0805917b2db2e52dced9c46a9e18b7b5adb28ba7be864c8c04,52,868,7,125,4/5,0
HWS-002-FIFO,8,58,FIFO,limo01,1784027383914767170,1784027680751100233,0,0,296836333063,0,-95.36,14.79,0xde6fd5f77f81ed3b82ac681630e20d930c900dd7a2a601977f70f26b1e32cc182691894c4ea38ec2c9e84e737ac065a90a845063,52,868,7,125,4/5,0
HWS-002-FIFO,8,59,FIFO,limo01,1784027388437999434,1784027434748136917,1784027434748140174,1784027434915561721,46310137483,4,-95.90,-1.41,0x0a556d560061595e15cd4c9f60709cdbbad0d7a56d7cfbba63d5c8f8e06c2f3bf5b0a5c17b614155a47075fa5caad2b89d83e1af,52,868,7,125,4/5,1
HWS-002-FIFO,8,60,FIFO,limo02,1784027393869233998,1784027783587399695,0,0,389718165697,4,-99.54,6.98,0xfcd03be6f535f66520855627b375a1b2b2cacdb0449d20c7b9fa9c68bfa4efa15e9e6a8d4942617ed0e283cd85b99a03da7f63db,52,868,7,125,4/5,0
HWS-002-FIFO,8,61,FIFO,limo02,1784027395410212088,1784027605180484212,0,0,209770272124,3,-106.39,11.10,0x9dc7023bee475ba68df88799ddfde28c694a98b3a588f133548264175eb69fd7849e1f6b380104d95db6a695f827c010a96bcfab,52,868,7,125,4/5,0
HWS-002-FIFO,8,62,FIFO,limo01,1784027400082148812,1784027544914287230,0,0,144832138418,9,-95.17,2.26,0xd736c9863494ad2af6bb3a55337b9679c871e3fb4c975cf7f13696bc9da17006316cdeba673bb87a10a1d6e86c28e42f6fa44b64,52,868,7,125,4/5,0
HWS-002-FIFO,8,63,FIFO,limo02,1784027404536753499,1784027688138190982,0,0,283601437483,8,-95.75,2.39,0x41a12374af1ef044e1dbbff3fb2ade646ea8bc44e162f879a2391c4173586134fb6f1f9232bc950434e27f8bf3c6fbf7a6a07951,52,868,7,125,4/5,0
HWS-002-FIFO,8,64,FIFO,limo01,1784027407305714514,1784027559340633603,0,0,152034919089,1,-84.80,3.35,0x74fc0caf1114619cbfdd78c45770158b17b97fc50db40644ae56307b7473249fe121337cb2f97f2257e51f033d46181374e35ce3,52,868,7,125,4/5,0
HWS-002-FIFO,8,65,FIFO,limo01,1784027410160830532,1784027468954234390,0,0,58793403858,4,-83.69,-2.63,0xfe72514422d2b77410a3ca5e173306d2394f495fa7920d33fd97a286bff7b07b510552f577738e291d2649456f51f3722c8876fc,52,868,7,125,4/5,0
HWS-002-FIFO,8,66,FIFO,limo01,1784027414589684891,1784027569372224748,0,0,154782539857,5,-84.57,3.45,0xa59a8b9f07d8c16ade5737e4d3f032be2e267397a467345020694d5bd517dd60730306e52965256cc81781ca5fd2cc49780d75b9,52,868,7,125,4/5,0
HWS-002-FIFO,8,67,FIFO,limo02,1784027415557638751,1784027501292610210,0,0,85734971459,4,-84.87,7.54,0x3fb07411dc30af0e526772aee3a1ebaa6c71dd533a6adf88c69c368b759b8db0d561b6d86fe13bb288d3e4551bd4305cbad00fbc,52,868,7,125,4/5,0
HWS-002-FIFO,8,68,FIFO,limo02,1784027420229666344,1784027700505028197,0,0,280275361853,7,-107.46,6.67,0x9c168b363e5499e71df01f91af41596941cb08923df2deed06b279bd76ede6ffe121584aaf7af56d1c8b9d422b4939b9c2dd3d1c,52,868,7,125,4/5,0
HWS-002-FIFO,8,69,FIFO,limo02,1784027425064941520,1784027559228026053,0,0,134163084533,1,-86.63,-1.68,0xa1a096c195925da3a0815f47a9d2d11537d7f07f6b8c6f425f5bddb34cbb56e2f3f063c625f7ef7fa8d4bf9b55cb09ba121ffa27,52,868,7,125,4/5,0
HWS-002-FIFO,8,70,FIFO,limo02,1784027428571136427,1784027522281376483,0,0,93710240056,4,-89.11,8.69,0xb437aade85e78a59077a36769b82d24635db75707305c6d1e77bb6eb9b7c7c82c79be2da054e8b889571f7e8db77726bb03eeb16,52,868,7,125,4/5,0
HWS-002-FIFO,8,71,FIFO,limo01,1784027431307040173,1784028031307040173,1784028031307045037,1784028031477119104,600000000000,8,-91.57,6.51,0x94693abddd4ad92f65bdef0a6b17b1a9682238b5131624be91a31079f89f8a3dbdecc3681e61e8507010349e96d96e99bfa19b2f,52,868,7,125,4/5,1
HWS-002-FIFO,8,72,FIFO,limo01,1784027434632083709,1784027570132496457,0,0,135500412748,1,-105.98,14.86,0x8ac7f78822f8ea846f2c2bafb66f57bb9048c2df9ccea581720252743181720a899aab7aba17848d8bb90ca339b3b4f00570e762,52,868,7,125,4/5,0
HWS-002-FIFO,8,73,FIFO,limo02,1784027439883774920,1784027644503417565,0,0,204619642645,3,-84.93,0.44,0xc86d66ea748b5867d8f24ec4e92fa7f47e9a31129116146efeb45c6936f9d1bd2641742694f5cbb7b60ef8b49d0a4597442c5bcf,52,868,7,125,4/5,0
HWS-002-FIFO,8,74,FIFO,limo02,1784027440583847874,1784027531298258429,0,0,90714410555,4,-90.40,4.10,0xd9485dbbf371947169745e8153175dcae9c39dc8f4dcb729ab4e57388ca1aa3bc4287762f6743aa0c06e5c07e43c4e90a237c897,52,868,7,125,4/5,0
HWS-002-FIFO,8,75,FIFO,limo02,1784027443700625420,1784027604019157474,0,0,160318532054,1,-101.54,10.11,0x82916236bf25adf076daae56f475725311ab4bbf3c721c815aa0fcd09c756218773cf2cc92440c32cdfb403354d4ac11932e4557,52,868,7,125,4/5,0
HWS-002-FIFO,8,76,FIFO,limo01,1784027448233548168,1784027541792870348,0,0,93559322180,7,-99.08,1.64,0x22030271bd00c9ba5e7c682bf3c2951e52e3c7f2fd2907fd49438c9161c248af7a491b6729fbb40a8077dab7fbdfc4c118fc0717,52,868,7,125,4/5,0
HWS-002-FIFO,8,77,FIFO,limo02,1784027452443929076,1784027586456600210,0,0,134012671134,3,-96.75,-4.63,0xbd123b7fd28405b6c06ca1ddd34ea6b730a8f9b4a47194d900800845178a9a2e84f67ea8504b7c5ef121db30fb1146e1f3bded3b,52,868,7,125,4/5,0
HWS-002-FIFO,8,78,FIFO,limo01,1784027454837712270,1784027567336218183,0,0,112498505913,3,-101.10,7.65,0x370f40fa2446f3587c822186f069b2bff5173537e5794f611d4d82a8b74179b65cdc851d3995045c2b82f60526663e6343c01968,52,868,7,125,4/5,0
HWS-002-FIFO,8,79,FIFO,limo01,1784027458857867262,1784027562637981861,0,0,103780114599,10,-81.77,12.92,0xf9a6b2cd1500e3632169d5ea41f094fd7d0874591661068f11fc833c6011866291c36b0c9cf5caacfb86d8e641a7dc710a9d63b4,52,868,7,125,4/5,0
HWS-002-FIFO,8,80,FIFO,limo02,1784027463045789940,1784027656753641803,0,0,193707851863,6,-104.72,-3.52,0xddebd775c93e762a2fc01db7bf8df1cc4ccfe3ecbd4be36cee6e0bda7d6a5746a42d818424b317232caae596b8396d539de5dcea,52,868,7,125,4/5,0
HWS-002-FIFO,8,81,FIFO,limo01,1784027467959421961,1784027644545498696,0,0,176586076735,8,-99.21,14.96,0x49458b65757b634198ffd024ae2f3adabedba32396be25782b3db019fc0430afca1fee4fec76b1d9e1040dfca0480194442f7bb1,52,868,7,125,4/5,0
HWS-002-FIFO,8,82,FIFO,limo02,1784027471049242200,1784027546940185886,0,0,75890943686,9,-86.43,11.26,0x98397d6b22a73d5daf80de30fd434e5a894a86f15859a4836e4670ca287de905ba40e8d3c712a88c8c8985bdb1e236e420d29d57,52,868,7,125,4/5,0
HWS-002-FIFO,8,83,FIFO,limo02,1784027472678366095,1784027792945687506,0,0,320267321411,10,-99.84,1.46,0x12bd27ca19f1c2a893d254e67948b10397f2e97d4c1ef74b877597665e5c18c5ff636dca1618a50950a7540cc4a6596074349cb8,52,868,7,125,4/5,0
HWS-002-FIFO,8,84,FIFO,limo01,1784027478215937624,1784027570615818677,0,0,92399881053,4,-105.77,6.97,0x441d40b715e1f0378617aa5f6c8c905b3ff30fbbe6d8f2a9b951063f6b612cf42269e39aa3d007cb95679150a474a10053ec5748,52,868,7,125,4/5,0
HWS-002-FIFO,8,85,FIFO,limo02,1784027480035518630,1784027616107266847,1784027616107269997,1784027616274546934,136071748217,9,-98.38,-1.71,0x96db599e383de1dbb24d67c4bd37b1a09129db3bdb0330b222c2e9d51494bb5734e5d6259f0456780379c4c0982e6c29bd4d3faa,52,868,7,125,4/5,1
HWS-002-FIFO,8,86,FIFO,limo02,1784027486364417268,1784027552777089442,0,0,66412672174,10,-96.88,6.11,0x3a30602c0dab27292e0a7325194ec37bd6eef778e359ba349eb07670724594de5c93d31bd45dfae7672e69f3b6e07afbcb868638,52,868,7,125,4/5,0
HWS-002-FIFO,8,87,FIFO,limo02,1784027487606762680,1784028087606762680,0,0,600000000000,1,-98.86,-4.42,0xf3fbb4f6fb271b0a5c5ece9824cf9bedee3d289c5b53dec7f8bb7188fa80d2b3276ece80934b11650d94b8ae474f462f78d69b84,52,868,7,125,4/5,0
HWS-002-FIFO,8,88,FIFO,limo02,1784027491639024545,1784027660839106214,0,0,169200081669,9,-99.96,2.09,0x7e1d754ad6584d56c065c20deb24599fbf078db04c367bb0d87736fd6dd15edbe44bbbcc15537e73ce69f66416c90bb76e8f38b6,52,868,7,125,4/5,0
HWS-002-FIFO,8,89,FIFO,limo01,1784027495606285830,1784027703138078819,0,0,207531792989,7,-95.35,1.84,0xcd1c3919bf2bd0c405a296ecbbcb1489ec80a59743322df4a75ed422919078495dcd15ff1414d97e8f7c0fdea4423eb89f043bd2,52,868,7,125,4/5,0
HWS-002-FIFO,8,90,FIFO,limo01,1784027499358826594,1784027629354409643,0,0,129995583049,3,-99.12,-1.88,0x7bc5ec7f3effa53e1c049c43ae50107df412e64beb146aa3fd2fcbd3c24fbadd538e25eb9c4c4f328ec301147b20e734b92fa5c5,52,868,7,125,4/5,0
HWS-002-FIFO,8,91,FIFO,limo02,1784027504967605282,1784027711397348970,0,0,206429743688,0,-81.83,-1.39,0x83bc4414e7eda9bc80fb8660b378551dabb88a164b2486b50b05358751532900613651af01566e6442c3eaa783f350c3bb6ebc44,52,868,7,125,4/5,0
HWS-002-FIFO,8,92,FIFO,limo01,1784027507725243588,1784027672230767833,0,0,164505524245,4,-88.33,3.19,0x00f6429a53eab0bd7e4cd66a48d6c1ae6624799d3c2fbcc96ef0ca00552d7c2aa7ce49e05ca5e9f24fedda8ffea4afe7f5ec45e9,52,868,7,125,4/5,0
HWS-002-FIFO,8,93,FIFO,limo01,1784027509881847323,1784027698741281173,0,0,188859433850,7,-81.44,1.43,0x588ce224e3c4d4c2974708997fbcadc54688f7ef204fcb3d8de372f0d20c785569e7c77c62006fdc3f84c96e702cb61586023174,52,868,7,125,4/5,0
HWS-002-FIFO,8,94,FIFO,limo02,1784027515487971447,1784027935880130536,0,0,420392159089,2,-93.35,-0.64,0xb3cfe6a13f6afd61d817db8e7710ee10aa3e608a76b7204bbbe4b191e73a49864c530baa4a73ee93d556fad07aa11d723fd6f58e,52,868,7,125,4/5,0
HWS-002-FIFO,8,95,FIFO,limo02,1784027518452848185,1784027664794778207,0,0,146341930022,2,-108.27,5.89,0x0468b62ac244965251de870dc49f3472e63199337014d6a5d79e59d9eacf45b1c2e5043c7800656d86170d09ae6e095035b03b3f,52,868,7,125,4/5,0
HWS-002-FIFO,8,96,FIFO,limo02,1784027519360380912,1784027781384460582,0,0,262024079670,8,-83.36,0.68,0x322cb7b20e468415971e66f40857081438d1c927bd1978cc4bbdcc23d98fa6c3eedbed67d3cacff894d1482fee3ae4df4a5e026e,52,868,7,125,4/5,0
HWS-002-FIFO,8,97,FIFO,limo02,1784027526229807572,1784027762056906096,0,0,235827098524,9,-100.56,-2.52,0xe7b69f3bb42da97e5735e788f06b11a6cd0b8b7d989bda3c5551a41509fccb8e2b37a5db45fa2e7eef77662cdc13f19e8e4c076c,52,868,7,125,4/5,0
HWS-002-FIFO,8,98,FIFO,limo02,1784027527211886735,1784027678249338832,0,0,151037452097,9,-106.35,0.46,0x86c45a04df44a8e7f83cbf6767ac7b292d77eefb66adea9118c0dd565c9ffa92508f23fc74923692b6a0577726481aedc789c24e,52,868,7,125,4/5,0
HWS-002-FIFO,8,99,FIFO,limo01,1784027530626945046,1784027668314171012,0,0,137687225966,0,-90.39,4.93,0x71c621e9689871c00404effb237591d4a375fd697f87e99fc9792bc9494a58c40d0fa2eaf3295c9a1c802a88d2b66b75890afe3b,52,868,7,125,4/5,0
HWS-002-FIFO,8,100,FIFO,limo02,1784027536899777777,1784028067926897517,0,0,531027119740,3,-86.88,-2.66,0xd00f791e614b4a77d0334889ddd9d13ac457e7db4195481a7102b8e02e747b6ce886af5ddb2a27eab65f47c8440cd6b8f7f2cc72,52,868,7,125,4/5,0
HWS-002-FIFO,8,101,FIFO,limo02,1784027539935110737,1784027735835787989,0,0,195900677252,7,-88.61,-0.39,0xb91be9ae0785e9495bbfa62423c19b2ef664aa3db8bbf349f7efde3ed12f92d97f736f9a4e8af193fda48b80c8afd5e890294db3,52,868,7,125,4/5,0
HWS-002-FIFO,8,102,FIFO,limo01,1784027543211626384,1784027687647532575,0,0,144435906191,5,-84.41,5.17,0x3cb30ee502e150893610461bbe835a021e04a264928b216f35823d2fafa37408f5c0f82ad89c8c0a19a0568f66a781b2657ff0da,52,868,7,125,4/5,0
HWS-002-FIFO,8,103,FIFO,limo02,1784027545192175174,1784027629793829326,0,0,84601654152,5,-107.66,14.65,0x7831636e75c952995d8c87accb783f4755999f528c00a0ccf572a4ce80a088ad30a2fc4b37859e17e22f46f6fb0797d3173e7210,52,868,7,125,4/5,0
HWS-002-FIFO,8,104,FIFO,limo02,1784027548471435918,1784027859480222381,0,0,311008786463,9,-84.74,1.18,0x35a13cf67933833737ccf6a8dd80a7b8b7fa0609ec03500a68d7d880035e826d64575510d6bd0fa717c49bd0ad64fec680752611,52,868,7,125,4/5,0
HWS-002-FIFO,8,105,FIFO,limo02,1784027552884470784,1784027858137921939,0,0,305253451155,1,-100.27,14.25,0x98ffbc03b1ab1add9030e5237eafb5dd2c46802cab626a16df1a3c1957ab2e83289a22069efd211791403222c635bd87cf0ca774,52,868,7,125,4/5,0
HWS-002-FIFO,8,106,FIFO,limo02,1784027555500386716,1784027755213837589,0,0,199713450873,10,-88.94,10.49,0x57f0821b0a3e299f3abb25cdbf536bf04795471295c5c664c1aa2bc3c7a7f89c591b3e7fb482c18c662b5af508a25ef7da4ce047,52,868,7,125,4/5,0
HWS-002-FIFO,8,107,FIFO,limo01,1784027561400591219,1784027726319038321,0,0,164918447102,10,-80.39,11.00,0x00277fe89f625442253dd33a35daf48ab1512338ec3899a6063083561b6c56ef5b5390fc15474eb930f8a23d2424227019eb2ead,52,868,7,125,4/5,0
HWS-002-FIFO,8,108,FIFO,limo01,1784027565033137518,1784027673150821226,0,0,108117683708,3,-109.67,3.86,0xaa0dbc76b84e43ab3ccd0f1180cbb477e68d11d1fac89018b30d6d8571ca2cd3a94d947f5c2413f2b538296530265851c0874e34,52,868,7,125,4/5,0
HWS-002-FIFO,8,109,FIFO,limo02,1784027566231147364,1784027831960408120,0,0,265729260756,3,-104.53,7.02,0x8f8ac95d32b5dae361838e54fd54e979e3018b37aa925ccd494b920c2dfa24dcc832c4da9d50f9578b5d70a4460b9bc4ccb1fe04,52,868,7,125,4/5,0
HWS-002-FIFO,8,110,FIFO,limo02,1784027572518561473,1784028012030431667,0,0,439511870194,9,-88.65,11.68,0x62da443275d44d7674ed2bc6e6c45e845ff59b51a412a509c12e5e86d69701e2794038e050e68dfef5f162d91b60b5d283d85da5,52,868,7,125,4/5,0
HWS-002-FIFO,8,111,FIFO,limo01,1784027574044572387,1784027791749575025,0,0,217705002638,2,-87.54,14.14,0x6cb25ea455a58debdec9b1996fee85ed19d434eebcce308094a15a9aa35fa1e4086f970f2576d78645b2ebad42ca7f961457e725,52,868,7,125,4/5,0
HWS-002-FIFO,8,112,FIFO,limo01,1784027579583997354,1784027743021390034,0,0,163437392680,7,-99.62,9.85,0x9dc30d5ce7e2ce6020f0ed7427a02b79653663dac2539b9f591771bef29728626c9baab7d04ba23f62dcbb68506e44d900268d13,52,868,7,125,4/5,0
HWS-002-FIFO,8,113,FIFO,limo01,1784027583379936134,1784027807272632754,0,0,223892696620,1,-83.69,13.72,0x3a35cf58a95930ed7a0fc43f79434eb304fc7d3a953acd70f11c41488b53ebf3d93332297e7a8daf15d7409e96b124568b3b2125,52,868,7,125,4/5,0
HWS-002-FIFO,8,114,FIFO,limo01,1784027587154751363,1784027753199588508,0,0,166044837145,3,-97.19,14.38,0x3532e68c7d871dd67d2e901f28e72189f7045f37a5f9351e75beb09c841c63954491a4620fb10a1f7a228de888110c5c7a7fc7ce,52,868,7,125,4/5,0
HWS-002-FIFO,8,115,FIFO,limo02,1784027588178583651,1784028026025291764,0,0,437846708113,1,-80.47,2.13,0x290a98d7ae29d4d6bcc74a4807dad72f07da289fe5214277ce41730b3dce823a16109cf14940cad198b9c95fec8041a6027426ab,52,868,7,125,4/5,0
