session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent,deferral_s,channel_delay_s,packet_age_s,airtime_s,measurement_status
HWS-005-BACS+,7,151,BACS+,limo02,1784200539963791383,1784200659640843635,0,0,119677052252,4,-103.98,8.82,0x34b7f20a5fffccdda817aff747629a58c75d4464eb50ca34dd2daf12d40626ced07c36473dee34f28a84de9c3f1951e78fe1b2dc,52,868,7,125,4/5,0,119.677052252,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,152,BACS+,limo02,1784200543141382350,1784200677641191989,0,0,134499809639,9,-93.62,5.47,0x1e66cf84c16ae62dfa0bddbdfd491d58c6ddbd19e6e92328e1af5597152d5c1933e797f0cf9d2ed95f0d0f43b4b632e3cfd66663,52,868,7,125,4/5,0,134.499809639,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,153,BACS+,limo01,1784200546427233705,1784200739578747032,0,0,193151513327,6,-96.86,7.13,0xca863801eee3f4495c4a99333cceb69ce36e5bf57f2193ccfe56a12a1442e01d00840d568e744ad13cb624f4459a0b09b777b1c8,52,868,7,125,4/5,0,193.151513327,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,154,BACS+,limo01,1784200549159930063,1784201027958746112,0,0,478798816049,0,-100.92,12.18,0x93c194aecdb6d9d9a780b2f8cf581ff3061a36fd5dffe0029ca78ad95483a16d22258ef79b40a162c62a70ae0b43f0803418bb8e,52,868,7,125,4/5,0,478.798816049,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,155,BACS+,limo02,1784200555851054426,1784200772484657946,0,0,216633603520,3,-83.65,6.68,0x2bfada2db8a629ca42e503268bfd7a2b2164c0e9b6ea04a3465eab2c1c101e902fadaf715ff0c4394b18616571abf68cc3d52d3c,52,868,7,125,4/5,0,216.63360352,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,156,BACS+,limo02,1784200557318568930,1784200944555772665,0,0,387237203735,2,-85.69,2.47,0xfe74ada98d43ff1d69b336f053ed980db36226078ea179423e74f34b93bcd57c3d935b5f4a6d56af3c66d1d9ec89419c21a9ebf4,52,868,7,125,4/5,0,387.237203735,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,157,BACS+,limo01,1784200562054181552,1784200988445985768,0,0,426391804216,2,-83.73,-4.54,0xd8aebaa95976e308e2d5fa33595ecc2c26129513ca18d185660ea98be2a0ab1866e04b90748e71f5385f676d2bf73ba4d0497316,52,868,7,125,4/5,0,426.391804216,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,158,BACS+,limo01,1784200563633970976,1784200662529417338,1784200662529421374,1784200662703416399,98895446362,3,-103.28,9.55,0xf0eeda2e0af32c277b0308dbe8089a5e23453353f5712dde36085f612036dd6c0405836adc3fa0c46f5660fa81844f750adc2d51,52,868,7,125,4/5,1,98.895446362,0.173995025,99.069445423,0.102656,MEASURED
HWS-005-BACS+,7,159,BACS+,limo01,1784200566964190974,1784200719114142127,0,0,152149951153,8,-86.21,9.58,0xcf17ec51dce47663e026d38a3f4080b04c6c7140b261fc592a95009ee53676c90826f4c4f08688641ff3ea8d9aba74f5ecb143bd,52,868,7,125,4/5,0,152.149951153,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,160,BACS+,limo02,1784200571052758500,1784200607699111289,0,0,36646352789,6,-102.49,0.93,0x3746f7bc65eebdfc57b297837f89ea113ccf61fa145d750f187aa960a6971e01bb1dd956e1c6b2ceac7672817d6edf453072e539,52,868,7,125,4/5,0,36.646352789,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,161,BACS+,limo01,1784200575741394876,1784200744756909094,1784200744756913058,1784200744925424349,169015514218,10,-86.80,-2.99,0x700dab1634b20d4636a2e85bccb2e3f23dc6547aa41ac8c6477ada446b3d254488e3316b23bb207ebe73f87edb7a3b242c446d8a,52,868,7,125,4/5,1,169.015514218,0.168511291,169.184029473,0.102656,MEASURED
HWS-005-BACS+,7,162,BACS+,limo02,1784200577559779564,1784200767391985496,0,0,189832205932,2,-87.92,7.06,0x0ef1ea495a82def109c6a320fe6ee442c8c6d73d3e9e6176a3773805759a2010e0018d6e705a71087f516419fcf201aeec52cc85,52,868,7,125,4/5,0,189.832205932,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,163,BACS+,limo02,1784200582628608161,1784200839786426493,0,0,257157818332,0,-93.86,2.71,0x3316151c21949450f0f18575212b8df13645a480f67464dca6426ed2aa7a3557d118b88b736936e2afe5bc9a680122a35fabdaa2,52,868,7,125,4/5,0,257.157818332,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,164,BACS+,limo01,1784200585266456573,1784200666726480210,0,0,81460023637,4,-100.04,5.00,0xcacf545398d5ad117c9e7ad7732590aea373bdd8845f66f9e887baf44d7919d1c7ac85ba253dccf73b21dac5da779a18dd68254e,52,868,7,125,4/5,0,81.460023637,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,165,BACS+,limo01,1784200589956700803,1784200748278104655,0,0,158321403852,1,-103.61,9.77,0x1609f761e8875b65bce4022a6f47c07e4d8141a5da5a0bc15caeb0d433e4df64d5e2ca82721476759728195c1c498559cb48f58c,52,868,7,125,4/5,0,158.321403852,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,166,BACS+,limo01,1784200590610323891,1784200889226548744,0,0,298616224853,4,-90.08,4.62,0x66686896032a76a552c99a0243d7f50a3a3db3813229c71f59d0462249a1ca28186bff66488e8e9a06f0e5aa0b6b3b132d83774a,52,868,7,125,4/5,0,298.616224853,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,167,BACS+,limo02,1784200594167784367,1784201041644212963,0,0,447476428596,10,-84.07,12.17,0x8de4ee47948c90921ff7db15e49fb9f65cccf29765da4b9cc929bacd2b453364fe75f9d558f730920e66703b20898b301fddf61a,52,868,7,125,4/5,0,447.476428596,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,168,BACS+,limo02,1784200598017805613,1784201082959523570,0,0,484941717957,10,-97.89,6.28,0x520a4c799721fb641e72cb64c6ff3e69186fa3bc681528282ef3ca338af7d1b0b68ee1b8356dabc14c3852f23c7fefe847bcbe6a,52,868,7,125,4/5,0,484.941717957,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,169,BACS+,limo01,1784200603809605168,1784200734823257271,0,0,131013652103,6,-82.23,4.87,0x52bcdd87684870fca6cb8522d821cc9c8c19b3560f89f576a12b23c7131d8e2562b35a1d33e1d172f5b594eebcb43fe297cd1963,52,868,7,125,4/5,0,131.013652103,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,170,BACS+,limo01,1784200604379876818,1784200773626771825,0,0,169246895007,4,-103.43,1.12,0xc28686b49703bc203f87cf1fa3a25177a75ddde594cdc5b7d6d44668f4411f25551d3a1d0e5ee5df908e672f7a3e7fd9e2bcd0a5,52,868,7,125,4/5,0,169.246895007,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,171,BACS+,limo01,1784200609210156562,1784200745451339362,0,0,136241182800,2,-100.71,6.96,0x375a715d6749e8877cd08f48a8e21b96173eef2a47dbef5581cf820939e779f6b30773cfc35797e7609aaba3e9bcad504c78de74,52,868,7,125,4/5,0,136.2411828,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,172,BACS+,limo02,1784200611411481307,1784200866798697253,0,0,255387215946,9,-93.26,-0.24,0xe3f076feabe632f154fa3c4c9f162e631a79069edf070dabbba84d9ae5f07f354b088311e3105a9cfced9de01ff5b8f345c9542e,52,868,7,125,4/5,0,255.387215946,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,173,BACS+,limo02,1784200615035698293,1784200702146368142,0,0,87110669849,3,-103.05,1.07,0x4e3b772246f203c0589bda2eed655bc6eee938f6915e29671d8dd7415dd0fe0622a2f30c0deaef9e4e126a2a47d33b549345eb02,52,868,7,125,4/5,0,87.110669849,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,174,BACS+,limo01,1784200618021063823,1784200806692508392,0,0,188671444569,6,-84.54,7.11,0x3f6dc83f6343ad00b3b5fffd42ec31c00d3ff6e11b08bf93004db84079aadb5d20c3f6bfae59cc39b898fdbf1c3d23b2d1a310e6,52,868,7,125,4/5,0,188.671444569,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,175,BACS+,limo01,1784200621702060763,1784200928820280665,0,0,307118219902,2,-93.75,3.54,0xe5f1ad3371ea8aa6c0d83111c1fb99a0672e25f91b4e5490962505c37b7121cf686932554502288ddab0d8cb0a1386f7dae4e34d,52,868,7,125,4/5,0,307.118219902,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,176,BACS+,limo01,1784200625463326215,1784200803391264866,0,0,177927938651,0,-108.85,2.02,0xe3bd0190dde2d1f1551069b6b53f0b1075b340e661eefc34f8538c09090dfea20fa6d08daaf314bd9deef267cdc07c53e1f46ebf,52,868,7,125,4/5,0,177.927938651,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,177,BACS+,limo02,1784200629971845632,1784200788540380774,0,0,158568535142,2,-89.43,4.00,0xbb92894e75af62d5526cca4f83ef7c9720a91a29a797016e1d5e282d4c76529b44f8556140d43baa0f087ea7e8e1c2d5f5fead91,52,868,7,125,4/5,0,158.568535142,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,178,BACS+,limo01,1784200633052370221,1784200897178815949,0,0,264126445728,1,-103.87,7.03,0xca404d6f26e3d2781ee8b6c256b27650f5da9e7333bc26a6ef63dcac3520b4c8e0bb943b20309eb398613c231e6bc99a1c1b37aa,52,868,7,125,4/5,0,264.126445728,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,179,BACS+,limo02,1784200634062208308,1784200776863058404,0,0,142800850096,2,-100.26,-2.59,0xae8a5494e149dfa691868313bc441082ef42af09b3d99427e3951d6d2343cd440f8cea542314bcc7e1e711297f53a9d39baa9d24,52,868,7,125,4/5,0,142.800850096,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,180,BACS+,limo02,1784200640455351124,1784200834566676987,0,0,194111325863,6,-102.04,-2.66,0x2a54057cb1c8c0c630ef5d21fc33c45bdaf51a51c393da201f3ac1b6e06ddd3a4d1216083f08904f15d2efe5de786dd991009c77,52,868,7,125,4/5,0,194.111325863,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,181,BACS+,limo01,1784200643790121994,1784200802077949517,0,0,158287827523,10,-95.35,7.93,0xef2b90ab6ec67a1dc8155ab0f067fd81a2fc2c72bd147ec34be21e3910a587cb1e39d71d3c8824dd5062fae0cb816b60abb1e70d,52,868,7,125,4/5,0,158.287827523,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,182,BACS+,limo01,1784200645565828414,1784200963421450551,0,0,317855622137,1,-101.30,-3.28,0xb7d938cbe754e00e2fa8de37a2f1727af3940902087a580399ee929ed6998e5adb70e1f3859ef094c802672b0da1eac14a6e6c2e,52,868,7,125,4/5,0,317.855622137,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,183,BACS+,limo02,1784200648929564182,1784200785562193694,0,0,136632629512,7,-108.91,12.17,0xea93b713cce51b2bc81ef3a9ae7c836d56e066de80ead41df24a4434617a54f4280eb1888a1bcbdb61739fa879e81b1ef3980e81,52,868,7,125,4/5,0,136.632629512,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,184,BACS+,limo02,1784200654297635174,1784200812984188375,0,0,158686553201,4,-106.07,4.74,0xdd7bd4cb075e0960f6ab1487051233fe3723d848e3a4fafa1eb1cb8112b135c130be4a4478c13913b7b6c60625015435c2ee1cfa,52,868,7,125,4/5,0,158.686553201,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,185,BACS+,limo02,1784200657385966603,1784200769465003681,0,0,112079037078,10,-97.75,5.82,0xc82d3a62f717de1a59d48f71571b97ac542b56777c8022f40b8d7630438f7c4774284d239322d45376259af93903577d7ccad55d,52,868,7,125,4/5,0,112.079037078,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,186,BACS+,limo02,1784200658090455027,1784200800955666347,0,0,142865211320,10,-106.47,7.51,0xb277ed9edc6d98e1b21c66ef79cc619045deba0ef05673afcd204825a285abc557f1e9fd2c60a3a01eda8401c8f001adb03f44e7,52,868,7,125,4/5,0,142.86521132,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,187,BACS+,limo02,1784200662703503778,1784200818714916911,0,0,156011413133,1,-89.77,4.42,0xef08686c004f7f64e25e3fef0f1e6a893db5e49baa9a79a3fc97663aaa2bd27bde35ed166b23cd1ce7caae13f0390f21fd1ae974,52,868,7,125,4/5,0,156.011413133,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,188,BACS+,limo02,1784200668472548927,1784200813320324505,0,0,144847775578,3,-87.54,6.24,0x73156d81b30ccbe2203bd542477efdebc3341770659905e46f1a8f6d15959083b6f088e6d16355a870ac1d945a429410e758a014,52,868,7,125,4/5,0,144.847775578,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,189,BACS+,limo01,1784200668961266450,1784200886923195531,0,0,217961929081,6,-103.29,-0.74,0x0c07866bbd554c2479415c1fbe8e5ded1b21b4e4311f2d140fc8b57630d9d20da5d34c4a299660f3fa499901f74ea33996164569,52,868,7,125,4/5,0,217.961929081,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,190,BACS+,limo02,1784200672628727493,1784200929171332975,0,0,256542605482,3,-85.11,9.81,0xdd0f1775c3d9fe7e670f05720b95280ec9073195223b494591bc92d2b4df12a8148cf2db5ade8be8563abbbaf05cb21b21103ddf,52,868,7,125,4/5,0,256.542605482,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,191,BACS+,limo02,1784200674793296376,1784200754211720072,0,0,79418423696,6,-107.82,-3.18,0x1aba22b20df6fa7d0b7c8972c822594b466f195128c8a383e4ed1fc669e0455ffa41427d98fd159a601bb2dcde9ec9c7fd43efdc,52,868,7,125,4/5,0,79.418423696,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,192,BACS+,limo01,1784200681383719061,1784200853423322468,0,0,172039603407,4,-98.56,1.56,0x8833fdde1b31bc6767b3e9fda2159d96ef420820752271a1d60e1491754c5dff9cd1f21686d2d9293c70bdcc057b6f0b89ba98fd,52,868,7,125,4/5,0,172.039603407,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,193,BACS+,limo01,1784200683050311479,1784200839190678057,1784200839190682684,1784200839365524202,156140366578,4,-99.11,-3.09,0x639d431de2771faf0ede23ece34b7b58a02a7e3f4e3f7efd8464460a1247f094c3cb7379195f420e579ca5092c0950753d81ae50,52,868,7,125,4/5,1,156.140366578,0.174841518,156.315212723,0.102656,MEASURED
HWS-005-BACS+,7,194,BACS+,limo01,1784200686382294755,1784200835848994699,0,0,149466699944,4,-103.55,10.08,0x8572e5c98d145a1cd893c5d3c52e18fcb03c9d71b380e78e4f807fe1bb6dd701fcbab4ed99fa4169ad86a9728907658d6e4579c0,52,868,7,125,4/5,0,149.466699944,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,195,BACS+,limo01,1784200688655727251,1784200905119763059,0,0,216464035808,4,-94.13,14.26,0x15e2db4f9394eef2bd379c289b514a0d81935acff86d7c6ce43daa3a2b7af42f2418ea312035d23e236bdc5a18637b3ecdec0adb,52,868,7,125,4/5,0,216.464035808,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,196,BACS+,limo01,1784200692308934462,1784200788068575241,1784200788068577237,1784200788240128324,95759640779,6,-102.70,5.27,0x4a98f1896eb47da70737521efc810c2f70301416ce218e4786e1572adecfce654920768ab14da8a8f8dbd2bd87ff8d7aba6d83c2,52,868,7,125,4/5,1,95.759640779,0.171551087,95.931193862,0.102656,MEASURED
HWS-005-BACS+,7,197,BACS+,limo02,1784200697720304482,1784200807681657476,0,0,109961352994,0,-109.19,-4.44,0x60c7482266187d93889933acce3ee775aca46405b4db6635fa2198bce5d710f244e4aa873d09a009c39e7b7adaf067084c9fbdd3,52,868,7,125,4/5,0,109.961352994,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,198,BACS+,limo02,1784200701419438328,1784200829339439415,0,0,127920001087,6,-92.08,7.57,0xf010133fe42fe410d11ad301048375ba3388a031401df6361835dde5d4e15cfd4bbf80ba77a33d2d1eec56f3bd370f0b63ae5552,52,868,7,125,4/5,0,127.920001087,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,199,BACS+,limo02,1784200705446449115,1784200782277362228,0,0,76830913113,7,-86.50,3.29,0x42bd047efb04ded8b44c3ffb65aa33f3dfcaf0c94ea1bdf7c41cca6f7ac55bb2692bdb35d1d65f08df2a999587d5992d62134e70,52,868,7,125,4/5,0,76.830913113,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,200,BACS+,limo02,1784200705371803211,1784200937396571519,0,0,232024768308,3,-87.11,6.99,0x7ca2af057b9924ace4de5a7a7912b277a4f2f6572681f8364f1e6c21f557e815e29374300b41d2480e81aa9d892dc29058b549ac,52,868,7,125,4/5,0,232.024768308,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,201,BACS+,limo02,1784200708794386884,1784200870344097736,0,0,161549710852,2,-84.25,-2.33,0xd5432733ea35f690ea962c9b2455d8f9a7245767535e7fba55675a44c5c5103c20ab61db3fde6b759ace16b814713d6d5907a2f4,52,868,7,125,4/5,0,161.549710852,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,202,BACS+,limo01,1784200715587520199,1784200861068347648,0,0,145480827449,4,-86.89,12.73,0x9e3d97a8c2660e3fdc7c9ae82fdef4734877bde278a2410dc3bcca9e828839a6ed846f02322063c4de2316e83b713f368d6a7ba2,52,868,7,125,4/5,0,145.480827449,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,203,BACS+,limo01,1784200718862370789,1784200857577175191,0,0,138714804402,10,-95.09,-0.20,0xe5b9afee0cf9f9bc9432f2fb170ad3b7507dec515ba1ccc69b23751ffbfd145cd5e5b341337a7d9534370bf2a7c1de2f6d87a496,52,868,7,125,4/5,0,138.714804402,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,204,BACS+,limo01,1784200719216687392,1784201034799535576,1784201034799539525,1784201034973413513,315582848184,2,-91.25,6.05,0x1a915a8d57527191741f64f61ed522682a9064163dad64ec3b46e5bc443bf824965fd01a847b426153033bc25a0a48b6c747f862,52,868,7,125,4/5,1,315.582848184,0.173873988,315.756726121,0.102656,MEASURED
HWS-005-BACS+,7,205,BACS+,limo02,1784200723353995635,1784200853686192100,0,0,130332196465,7,-103.96,6.28,0x45179d70d9d6ff6a730c3b733e164e3a955108e9b86cf9dba91b241258ddcb01f439827a0b21144793eb9e7c3cc9e706de166b81,52,868,7,125,4/5,0,130.332196465,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,206,BACS+,limo02,1784200728713986453,1784200869829345186,0,0,141115358733,7,-88.88,12.21,0x019109718b7df545405500f1488c413ed5f61df8e9e0c36e71264c0144453dc2cfa308bfc0c5bafef2cbc858193161ea05bf040e,52,868,7,125,4/5,0,141.115358733,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,207,BACS+,limo02,1784200729305633557,1784200819545903223,0,0,90240269666,6,-80.28,-0.84,0xa7da0a5a9d4e3e0578055b511e92f5c1dab6881bc42bba5052d2d8b713f8d73d79eae82ffa66ac2d5f4d92752f4d2e3205976584,52,868,7,125,4/5,0,90.240269666,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,208,BACS+,limo02,1784200732749374117,1784200851443498104,0,0,118694123987,7,-99.10,2.12,0xf65dbe7d3f54a450c934d0fd434259c0f76a7938ae380e9194dd99f60f03a06b3d1fe43dd6c4f7b11488eab59c6c3e253de2b7df,52,868,7,125,4/5,0,118.694123987,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,209,BACS+,limo02,1784200736612950367,1784200902208223520,0,0,165595273153,6,-84.85,3.83,0x41eb4bcd25a2b9947c3bd2dbf00a4c4d77905d7f2562ade7b78fa2f8662fe0f1902724617ea0fb229b3ed97408ce9396a235995c,52,868,7,125,4/5,0,165.595273153,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,210,BACS+,limo01,1784200739647103504,1784201015471826228,0,0,275824722724,8,-102.99,6.94,0xbf9e812f0ccf7b8ab87fb8f31d19e772891479718d1839938b71bbcb56caee79921c63a812b340f7489bf0112c52f53af3bbc4f0,52,868,7,125,4/5,0,275.824722724,,,0.102656,NOT_RECORDED
HWS-005-BACS+,7,211,BACS+,limo02,1784200743488240725,1784200858019976211,0,0,114531735486,10,-88.36,-0.19,0x58c32088993a1f39079f49b728fcc82100bb16af5d8f289bf5febd9c92344bdf71387a73e2d6244660ccc832ca9f47eab83e8cc1,52,868,7,125,4/5,0,114.531735486,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,0,BACS+,limo02,1784200746836399951,1784201284047148840,0,0,537210748889,4,-93.02,10.23,0x8d4098b9b2963c741db9f7ad1551a6d0c4d68809e63ee832399231b62959707e6f4c1cc373f2540f95908cf625253cb65fb5e6b3,52,868,7,125,4/5,0,537.210748889,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,1,BACS+,limo01,1784200750830187212,1784201055464171967,0,0,304633984755,1,-84.61,0.29,0x5c2ec7f8c96ba79c193740fadf3f2b74b358c0398f6172079ca871e3c3a1e469dbebf4bf6e75db5b5a985f5c51bcd2cc398a5970,52,868,7,125,4/5,0,304.633984755,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,2,BACS+,limo01,1784200752903358379,1784200944152591491,0,0,191249233112,6,-107.32,0.98,0x37283e4249bb3811491f1de2b43358e0b71c25f0b2a548f7b6769b925e01ca9eecd704e09889d6cf178b132c4c81b498dc24c5db,52,868,7,125,4/5,0,191.249233112,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,3,BACS+,limo02,1784200757502909629,1784200892344266593,0,0,134841356964,8,-84.04,-2.01,0x1e582823c4c0a877173bbcf9468fa093c55c3dd42c393d47c804a2d9408ad3a93446fa3a3239bcf6655698052dd619de1728652e,52,868,7,125,4/5,0,134.841356964,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,4,BACS+,limo02,1784200763610111870,1784200808976232700,0,0,45366120830,6,-107.79,9.04,0xd7dd2312d7ad4ce0a1e2a38d0ae0ab30d25ebf4bea1996171a37d6bb7c0ca924d622b1bc959a2c856b7642ad50d9583089b16004,52,868,7,125,4/5,0,45.36612083,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,5,BACS+,limo01,1784200766634460055,1784200851945837765,1784200851945841603,1784200852117134658,85311377710,1,-81.37,-4.63,0x80aa5ce256fe4b790da911114e5a886edb08f4d836aef081cefbe84abba04f9219d39b3f99fe83e6bb000b055c5988400f1b192b,52,868,7,125,4/5,1,85.31137771,0.171293055,85.482674603,0.102656,MEASURED
HWS-005-BACS+,8,6,BACS+,limo01,1784200770615496665,1784200857735102927,0,0,87119606262,8,-92.53,1.03,0x6ae1052f796b81021267360d12f420c386d0df68ca196b776186f649f73844b3f015277fffe3560714e1396127152963f4edeb7d,52,868,7,125,4/5,0,87.119606262,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,7,BACS+,limo01,1784200771035157957,1784200882834269202,0,0,111799111245,9,-88.65,11.52,0xcfddcb5cef62c8f9f634916d31ef8c87582be95f97ab7a04dc4fb74908a4e3787751e1600543e5cc704daaef838b7d7cd1e32e66,52,868,7,125,4/5,0,111.799111245,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,8,BACS+,limo01,1784200776860814803,1784201014821330640,0,0,237960515837,4,-94.66,2.02,0x3c6ac35444d306555e966abdd84ea95a14abfe9b6b504f94d00f91ea6f20ea18a528298103ca170188b152bd1a2ec92a6f9c3feb,52,868,7,125,4/5,0,237.960515837,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,9,BACS+,limo02,1784200779646353830,1784201072679002886,0,0,293032649056,8,-108.73,10.38,0x49141a168867678da7a68459319fe9507feefdff3c2bc7e92a6865de0d1789e90562471b662aeabc7ace719958fdfbafd9965dfd,52,868,7,125,4/5,0,293.032649056,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,10,BACS+,limo01,1784200782433865923,1784200994587430705,0,0,212153564782,9,-100.80,12.60,0xe317cfcc7db2d3edf99cef66638f3ac51baf1910b7c5c50fb6e8582a61d5bc4b81e3b69ed71a37e29e6540ddd214aff9b54d42ed,52,868,7,125,4/5,0,212.153564782,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,11,BACS+,limo02,1784200785805681591,1784200943356338979,0,0,157550657388,10,-108.67,12.15,0x849989fda1fe69bb8fe56de5519c447c1239131c743d10dd2ef1ae0ca89bced8ae648c40ad4ba15c00992ca8429304b9535a5a5e,52,868,7,125,4/5,0,157.550657388,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,12,BACS+,limo01,1784200787487925328,1784200898517213108,0,0,111029287780,10,-81.95,1.22,0x3d1ac3e68697b2fe4b0afb3a31f59b652bebacb1cb6cea3fe74c9d6c4fc425ad2c32687073cf04fffd8548ca1ee1bdb66b888cb6,52,868,7,125,4/5,0,111.02928778,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,13,BACS+,limo01,1784200792175374856,1784200880265392961,0,0,88090018105,6,-87.15,5.77,0xd5849839a648167fd1b370e80ec0566268577a5fbc13fd429e984ec4e6c1681915f60d820e73bad0d88f6a24abd7cb30fb9a1c31,52,868,7,125,4/5,0,88.090018105,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,14,BACS+,limo01,1784200798095102763,1784200925170023305,0,0,127074920542,7,-108.36,-2.88,0x1a978562642c6bd3d5662b9afc9d18ecb20380e61360501c93ccb859408a1a6a6c7eb0446eb91c6aa284d72dccba0dc8d4219cc0,52,868,7,125,4/5,0,127.074920542,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,15,BACS+,limo02,1784200800820052032,1784200911850498292,0,0,111030446260,6,-93.54,9.18,0xde33e17933dbe3d8a728ae305a68af13924f7af389f71c9c72b7df247bff378aece43538948a0406ef65c2088f90dfa293740090,52,868,7,125,4/5,0,111.03044626,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,16,BACS+,limo01,1784200803889788493,1784200976411749193,0,0,172521960700,7,-95.85,1.10,0xa89a891be526a790ccd7a2b3b9a9ac9ae244b6f01cc3fc5e1c533af6149ef294d863cbeb708cc3797a2d216d0c726d99ddcfc1d9,52,868,7,125,4/5,0,172.5219607,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,17,BACS+,limo01,1784200805884592113,1784200942486990896,0,0,136602398783,4,-108.17,13.12,0xf9701d6c1a5993ad92f039dacb99f2a19f1dba1af8e3ae2bf383210a4680f66a2df46fc56015011bd7fef05190595a4adec377bb,52,868,7,125,4/5,0,136.602398783,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,18,BACS+,limo02,1784200810426302689,1784201071769242307,0,0,261342939618,4,-80.86,5.22,0x76ad1afdc6df3e815c3df5be584b7e988dcbadb0dede50bb7a1674ba574e477e988344ccc664f4eb89f38402a3517e7590073b0a,52,868,7,125,4/5,0,261.342939618,,,0.102656,NOT_RECORDED
HWS-005-BACS+,8,19,BACS+,limo01,1784200813585453475,1784200904324684982,0,0,90739231507,1,-105.59,12.71,0x4131d082cc5b20335cc1f2d4bc567f1fb4a1bfe6167862f211662b395547db6695442ea561ae8b8f34988b4ec544f94dd59f68a2,52,868,7,125,4/5,0,90.739231507,,,0.102656,NOT_RECORDED
